Feature_id	Mean_decrease_in_accuracy	Standard_deviation
OTU2024	0	NA
OTU2025	0	NA
OTU2026	0	NA
OTU2028	0	NA
OTU2029	0	NA
OTU2031	0	NA
OTU2033	0	NA
OTU2035	0	NA
OTU204	0	NA
OTU2042	0	NA
OTU2044	0	NA
OTU2045	0	NA
OTU2047	0	NA
OTU2049	0	NA
OTU205	0	NA
OTU2053	0	NA
OTU2054	0	NA
OTU2056	0	NA
OTU2058	0	NA
OTU2062	0	NA
OTU2064	0	NA
OTU2068	0	NA
OTU2070	0	NA
OTU2073	0	NA
OTU2075	0	NA
OTU2081	0	NA
OTU2083	0	NA
OTU2088	0	NA
OTU2090	0	NA
OTU2091	0	NA
OTU2092	0	NA
OTU2095	0	NA
OTU2097	0	NA
OTU2099	0	NA
OTU2101	0	NA
OTU2103	0	NA
OTU2105	0	NA
OTU2106	0	NA
OTU2109	0	NA
OTU2113	0	NA
OTU2117	0	NA
OTU2122	0	NA
OTU2125	0	NA
OTU2127	0	NA
OTU2129	0	NA
OTU2132	0	NA
OTU2143	0	NA
OTU2145	0	NA
OTU2147	0	NA
OTU2148	0	NA
OTU215	0	NA
OTU2150	0	NA
OTU2151	0	NA
OTU2153	0	NA
OTU2158	0	NA
OTU2162	0	NA
OTU2163	0	NA
OTU2167	0	NA
OTU2169	0	NA
OTU2172	0	NA
OTU2179	0	NA
OTU218	0	NA
OTU2180	0	NA
OTU2182	0	NA
OTU2185	0	NA
OTU2192	0	NA
OTU2194	0	NA
OTU2196	0	NA
OTU2198	0	NA
OTU22	0	NA
OTU2203	0	NA
OTU2205	0	NA
OTU2206	0	NA
OTU2207	0	NA
OTU2210	0	NA
OTU2211	0	NA
OTU2212	0	NA
OTU2213	0	NA
OTU222	0	NA
OTU2222	0	NA
OTU2226	0	NA
OTU2227	0	NA
OTU2229	0	NA
OTU2232	0	NA
OTU2237	0	NA
OTU2239	0	NA
OTU2241	0	NA
OTU2242	0	NA
OTU2243	0	NA
OTU2253	0	NA
OTU2256	0	NA
OTU2257	0	NA
OTU2259	0	NA
OTU2260	0	NA
OTU2262	0	NA
OTU2263	0	NA
OTU2264	0	NA
OTU2266	0	NA
OTU2269	0	NA
OTU227	0	NA
OTU2274	0	NA
OTU2277	0	NA
OTU2281	0	NA
OTU2282	0	NA
OTU2283	0	NA
OTU2288	0	NA
OTU2292	0	NA
OTU2293	0	NA
OTU2296	0	NA
OTU2299	0	NA
OTU23	0	NA
OTU2300	0	NA
OTU2301	0	NA
OTU2302	0	NA
OTU2307	0	NA
OTU2308	0	NA
OTU2310	0	NA
OTU2314	0	NA
OTU2316	0	NA
OTU232	0	NA
OTU2321	0	NA
OTU233	0	NA
OTU2330	0	NA
OTU2331	0	NA
OTU2332	0	NA
OTU2338	0	NA
OTU2341	0	NA
OTU2343	0	NA
OTU2346	0	NA
OTU2347	0	NA
OTU235	0	NA
OTU2350	0	NA
OTU2353	0	NA
OTU2355	0	NA
OTU2356	0	NA
OTU2358	0	NA
OTU2359	0	NA
OTU236	0	NA
OTU2363	0	NA
OTU2365	0	NA
OTU2366	0	NA
OTU2370	0	NA
OTU2372	0	NA
OTU2374	0	NA
OTU2380	0	NA
OTU2381	0	NA
OTU2385	0	NA
OTU2386	0	NA
OTU2387	0	NA
OTU2393	0	NA
OTU2394	0	NA
OTU2397	0	NA
OTU2405	0	NA
OTU2409	0	NA
OTU2412	0	NA
OTU2413	0	NA
OTU2414	0	NA
OTU2418	0	NA
OTU2419	0	NA
OTU2420	0	NA
OTU2421	0	NA
OTU2424	0	NA
OTU243	0	NA
OTU2431	0	NA
OTU2432	0	NA
OTU2433	0	NA
OTU2434	0	NA
OTU2436	0	NA
OTU2438	0	NA
OTU244	0	NA
OTU2440	0	NA
OTU2442	0	NA
OTU2443	0	NA
OTU2449	0	NA
OTU2450	0	NA
OTU2453	0	NA
OTU2454	0	NA
OTU2459	0	NA
OTU2463	0	NA
OTU2465	0	NA
OTU2466	0	NA
OTU247	0	NA
OTU2470	0	NA
OTU2472	0	NA
OTU2476	0	NA
OTU2478	0	NA
OTU248	0	NA
OTU2480	0	NA
OTU2481	0	NA
OTU2485	0	NA
OTU2486	0	NA
OTU2489	0	NA
OTU2492	0	NA
OTU2494	0	NA
OTU2495	0	NA
OTU2499	0	NA
OTU250	0	NA
OTU2502	0	NA
OTU2503	0	NA
OTU2504	0	NA
OTU2506	0	NA
OTU2508	0	NA
OTU2509	0	NA
OTU251	0	NA
OTU2510	0	NA
OTU2512	0	NA
OTU2514	0	NA
OTU2517	0	NA
OTU2520	0	NA
OTU2525	0	NA
OTU2528	0	NA
OTU2529	0	NA
OTU253	0	NA
OTU2535	0	NA
OTU2538	0	NA
OTU2539	0	NA
OTU2541	0	NA
OTU2542	0	NA
OTU2551	0	NA
OTU2553	0	NA
OTU2556	0	NA
OTU2557	0	NA
OTU2559	0	NA
OTU2560	0	NA
OTU2562	0	NA
OTU2566	0	NA
OTU2567	0	NA
OTU2569	0	NA
OTU2570	0	NA
OTU2572	0	NA
OTU2573	0	NA
OTU2578	0	NA
OTU2579	0	NA
OTU2581	0	NA
OTU2584	0	NA
OTU2588	0	NA
OTU2589	0	NA
OTU259	0	NA
OTU2590	0	NA
OTU2595	0	NA
OTU2598	0	NA
OTU2602	0	NA
OTU2604	0	NA
OTU2606	0	NA
OTU2608	0	NA
OTU2609	0	NA
OTU2615	0	NA
OTU2617	0	NA
OTU2621	0	NA
OTU2624	0	NA
OTU2626	0	NA
OTU2628	0	NA
OTU263	0	NA
OTU2632	0	NA
OTU2636	0	NA
OTU2637	0	NA
OTU2638	0	NA
OTU264	0	NA
OTU2641	0	NA
OTU2643	0	NA
OTU2644	0	NA
OTU2645	0	NA
OTU2646	0	NA
OTU2648	0	NA
OTU2649	0	NA
OTU2653	0	NA
OTU2655	0	NA
OTU2656	0	NA
OTU2658	0	NA
OTU2659	0	NA
OTU266	0	NA
OTU2661	0	NA
OTU2663	0	NA
OTU2665	0	NA
OTU2667	0	NA
OTU267	0	NA
OTU2670	0	NA
OTU2671	0	NA
OTU2679	0	NA
OTU268	0	NA
OTU2681	0	NA
OTU2684	0	NA
OTU2685	0	NA
OTU2686	0	NA
OTU2689	0	NA
OTU2692	0	NA
OTU2693	0	NA
OTU2694	0	NA
OTU2696	0	NA
OTU2700	0	NA
OTU2701	0	NA
OTU2702	0	NA
OTU2703	0	NA
OTU2704	0	NA
OTU2709	0	NA
OTU271	0	NA
OTU2715	0	NA
OTU2716	0	NA
OTU2717	0	NA
OTU2719	0	NA
OTU272	0	NA
OTU2727	0	NA
OTU273	0	NA
OTU2730	0	NA
OTU2736	0	NA
OTU2738	0	NA
OTU2742	0	NA
OTU275	0	NA
OTU2750	0	NA
OTU2755	0	NA
OTU2758	0	NA
OTU2761	0	NA
OTU2763	0	NA
OTU2773	0	NA
OTU2775	0	NA
OTU2781	0	NA
OTU2782	0	NA
OTU2784	0	NA
OTU2790	0	NA
OTU2791	0	NA
OTU2792	0	NA
OTU2793	0	NA
OTU2794	0	NA
OTU2797	0	NA
OTU2798	0	NA
OTU2799	0	NA
OTU28	0	NA
OTU2801	0	NA
OTU2802	0	NA
OTU2806	0	NA
OTU2807	0	NA
OTU2812	0	NA
OTU2813	0	NA
OTU2829	0	NA
OTU2831	0	NA
OTU2832	0	NA
OTU2836	0	NA
OTU284	0	NA
OTU2842	0	NA
OTU2843	0	NA
OTU2849	0	NA
OTU2851	0	NA
OTU286	0	NA
OTU2861	0	NA
OTU2863	0	NA
OTU2865	0	NA
OTU2866	0	NA
OTU2867	0	NA
OTU2868	0	NA
OTU2872	0	NA
OTU2873	0	NA
OTU2875	0	NA
OTU2877	0	NA
OTU2878	0	NA
OTU2883	0	NA
OTU2885	0	NA
OTU2890	0	NA
OTU2894	0	NA
OTU2895	0	NA
OTU2897	0	NA
OTU2898	0	NA
OTU29	0	NA
OTU2901	0	NA
OTU2903	0	NA
OTU2904	0	NA
OTU2907	0	NA
OTU291	0	NA
OTU2913	0	NA
OTU2914	0	NA
OTU2916	0	NA
OTU292	0	NA
OTU2920	0	NA
OTU2922	0	NA
OTU2924	0	NA
OTU2927	0	NA
OTU293	0	NA
OTU2932	0	NA
OTU2933	0	NA
OTU2935	0	NA
OTU2936	0	NA
OTU2938	0	NA
OTU2939	0	NA
OTU294	0	NA
OTU2941	0	NA
OTU2942	0	NA
OTU2945	0	NA
OTU2947	0	NA
OTU2949	0	NA
OTU2950	0	NA
OTU2955	0	NA
OTU2956	0	NA
OTU2957	0	NA
OTU2962	0	NA
OTU2964	0	NA
OTU2967	0	NA
OTU2969	0	NA
OTU2970	0	NA
OTU2973	0	NA
OTU2974	0	NA
OTU2977	0	NA
OTU2978	0	NA
OTU2981	0	NA
OTU2983	0	NA
OTU2985	0	NA
OTU2988	0	NA
OTU2989	0	NA
OTU299	0	NA
OTU2990	0	NA
OTU2991	0	NA
OTU2993	0	NA
OTU2995	0	NA
OTU2999	0	NA
OTU3	0	NA
OTU3001	0	NA
OTU3003	0	NA
OTU3007	0	NA
OTU3008	0	NA
OTU3009	0	NA
OTU3010	0	NA
OTU3011	0	NA
OTU3013	0	NA
OTU3016	0	NA
OTU3018	0	NA
OTU3019	0	NA
OTU3020	0	NA
OTU3029	0	NA
OTU303	0	NA
OTU3032	0	NA
OTU3038	0	NA
OTU3039	0	NA
OTU304	0	NA
OTU3040	0	NA
OTU3042	0	NA
OTU3043	0	NA
OTU3045	0	NA
OTU3048	0	NA
OTU3049	0	NA
OTU3051	0	NA
OTU3053	0	NA
OTU3054	0	NA
OTU3055	0	NA
OTU3059	0	NA
OTU306	0	NA
OTU3061	0	NA
OTU3066	0	NA
OTU3069	0	NA
OTU3070	0	NA
OTU3074	0	NA
OTU3078	0	NA
OTU3079	0	NA
OTU3080	0	NA
OTU3081	0	NA
OTU3082	0	NA
OTU3084	0	NA
OTU3088	0	NA
OTU309	0	NA
OTU3092	0	NA
OTU3093	0	NA
OTU3096	0	NA
OTU3097	0	NA
OTU3098	0	NA
OTU3099	0	NA
OTU31	0	NA
OTU3100	0	NA
OTU3103	0	NA
OTU3104	0	NA
OTU3106	0	NA
OTU3107	0	NA
OTU3108	0	NA
OTU311	0	NA
OTU3110	0	NA
OTU3113	0	NA
OTU3114	0	NA
OTU3117	0	NA
OTU3119	0	NA
OTU3120	0	NA
OTU3122	0	NA
OTU3123	0	NA
OTU3125	0	NA
OTU3127	0	NA
OTU3128	0	NA
OTU3129	0	NA
OTU3131	0	NA
OTU3132	0	NA
OTU3133	0	NA
OTU3135	0	NA
OTU314	0	NA
OTU316	0	NA
OTU318	0	NA
OTU322	0	NA
OTU323	0	NA
OTU324	0	NA
OTU326	0	NA
OTU329	0	NA
OTU33	0	NA
OTU330	0	NA
OTU331	0	NA
OTU332	0	NA
OTU337	0	NA
OTU340	0	NA
OTU342	0	NA
OTU348	0	NA
OTU35	0	NA
OTU350	0	NA
OTU354	0	NA
OTU356	0	NA
OTU36	0	NA
OTU363	0	NA
OTU365	0	NA
OTU367	0	NA
OTU368	0	NA
OTU375	0	NA
OTU379	0	NA
OTU38	0	NA
OTU380	0	NA
OTU39	0	NA
OTU392	0	NA
OTU395	0	NA
OTU397	0	NA
OTU399	0	NA
OTU4	0	NA
OTU40	0	NA
OTU401	0	NA
OTU402	0	NA
OTU404	0	NA
OTU408	0	NA
OTU41	0	NA
OTU411	0	NA
OTU412	0	NA
OTU414	0	NA
OTU415	0	NA
OTU418	0	NA
OTU420	0	NA
OTU421	0	NA
OTU429	0	NA
OTU436	0	NA
OTU437	0	NA
OTU439	0	NA
OTU440	0	NA
OTU441	0	NA
OTU442	0	NA
OTU444	0	NA
OTU447	0	NA
OTU453	0	NA
OTU455	0	NA
OTU459	0	NA
OTU461	0	NA
OTU463	0	NA
OTU468	0	NA
OTU470	0	NA
OTU471	0	NA
OTU472	0	NA
OTU481	0	NA
OTU488	0	NA
OTU489	0	NA
OTU490	0	NA
OTU493	0	NA
OTU498	0	NA
OTU499	0	NA
OTU500	0	NA
OTU501	0	NA
OTU505	0	NA
OTU510	0	NA
OTU511	0	NA
OTU513	0	NA
OTU514	0	NA
OTU516	0	NA
OTU517	0	NA
OTU520	0	NA
OTU526	0	NA
OTU527	0	NA
OTU53	0	NA
OTU536	0	NA
OTU539	0	NA
OTU540	0	NA
OTU543	0	NA
OTU55	0	NA
OTU550	0	NA
OTU551	0	NA
OTU553	0	NA
OTU556	0	NA
OTU557	0	NA
OTU559	0	NA
OTU56	0	NA
OTU561	0	NA
OTU562	0	NA
OTU564	0	NA
OTU565	0	NA
OTU566	0	NA
OTU57	0	NA
OTU571	0	NA
OTU575	0	NA
OTU578	0	NA
OTU579	0	NA
OTU58	0	NA
OTU580	0	NA
OTU581	0	NA
OTU582	0	NA
OTU583	0	NA
OTU584	0	NA
OTU59	0	NA
OTU592	0	NA
OTU594	0	NA
OTU596	0	NA
OTU598	0	NA
OTU599	0	NA
OTU6	0	NA
OTU60	0	NA
OTU603	0	NA
OTU604	0	NA
OTU608	0	NA
OTU609	0	NA
OTU61	0	NA
OTU610	0	NA
OTU612	0	NA
OTU614	0	NA
OTU618	0	NA
OTU619	0	NA
OTU622	0	NA
OTU628	0	NA
OTU63	0	NA
OTU630	0	NA
OTU631	0	NA
OTU632	0	NA
OTU634	0	NA
OTU635	0	NA
OTU638	0	NA
OTU639	0	NA
OTU646	0	NA
OTU648	0	NA
OTU650	0	NA
OTU652	0	NA
OTU659	0	NA
OTU660	0	NA
OTU662	0	NA
OTU663	0	NA
OTU664	0	NA
OTU665	0	NA
OTU667	0	NA
OTU669	0	NA
OTU670	0	NA
OTU674	0	NA
OTU675	0	NA
OTU685	0	NA
OTU686	0	NA
OTU689	0	NA
OTU69	0	NA
OTU693	0	NA
OTU703	0	NA
OTU704	0	NA
OTU710	0	NA
OTU711	0	NA
OTU715	0	NA
OTU720	0	NA
OTU722	0	NA
OTU725	0	NA
OTU728	0	NA
OTU731	0	NA
OTU733	0	NA
OTU735	0	NA
OTU737	0	NA
OTU740	0	NA
OTU741	0	NA
OTU744	0	NA
OTU749	0	NA
OTU750	0	NA
OTU753	0	NA
OTU756	0	NA
OTU760	0	NA
OTU761	0	NA
OTU765	0	NA
OTU766	0	NA
OTU769	0	NA
OTU77	0	NA
OTU773	0	NA
OTU778	0	NA
OTU78	0	NA
OTU780	0	NA
OTU783	0	NA
OTU786	0	NA
OTU789	0	NA
OTU79	0	NA
OTU791	0	NA
OTU792	0	NA
OTU797	0	NA
OTU80	0	NA
OTU800	0	NA
OTU81	0	NA
OTU811	0	NA
OTU812	0	NA
OTU813	0	NA
OTU815	0	NA
OTU817	0	NA
OTU820	0	NA
OTU821	0	NA
OTU825	0	NA
OTU827	0	NA
OTU831	0	NA
OTU833	0	NA
OTU834	0	NA
OTU835	0	NA
OTU836	0	NA
OTU837	0	NA
OTU839	0	NA
OTU842	0	NA
OTU846	0	NA
OTU850	0	NA
OTU855	0	NA
OTU856	0	NA
OTU858	0	NA
OTU859	0	NA
OTU86	0	NA
OTU866	0	NA
OTU867	0	NA
OTU874	0	NA
OTU879	0	NA
OTU88	0	NA
OTU881	0	NA
OTU882	0	NA
OTU883	0	NA
OTU885	0	NA
OTU886	0	NA
OTU889	0	NA
OTU891	0	NA
OTU894	0	NA
OTU896	0	NA
OTU9	0	NA
OTU901	0	NA
OTU902	0	NA
OTU903	0	NA
OTU908	0	NA
OTU92	0	NA
OTU922	0	NA
OTU925	0	NA
OTU927	0	NA
OTU928	0	NA
OTU93	0	NA
OTU930	0	NA
OTU931	0	NA
OTU932	0	NA
OTU933	0	NA
OTU935	0	NA
OTU936	0	NA
OTU938	0	NA
OTU939	0	NA
OTU94	0	NA
OTU944	0	NA
OTU947	0	NA
OTU948	0	NA
OTU949	0	NA
OTU950	0	NA
OTU954	0	NA
OTU959	0	NA
OTU96	0	NA
OTU962	0	NA
OTU964	0	NA
OTU966	0	NA
OTU970	0	NA
OTU975	0	NA
OTU977	0	NA
OTU978	0	NA
OTU979	0	NA
OTU98	0	NA
OTU982	0	NA
OTU988	0	NA
OTU989	0	NA
OTU994	0	NA
OTU996	0	NA
OTU998	0	NA
OTU1011	0	NA
OTU1012	0	NA
OTU102	0	NA
OTU1024	0	NA
OTU1042	0	NA
OTU1046	0	NA
OTU1054	0	NA
OTU1094	0	NA
OTU11	0	NA
OTU1106	0	NA
OTU1117	0	NA
OTU1126	0	NA
OTU116	0	NA
OTU1178	0	NA
OTU1187	0	NA
OTU1190	0	NA
OTU120	0	NA
OTU1203	0	NA
OTU1207	0	NA
OTU1209	0	NA
OTU1221	0	NA
OTU1232	0	NA
OTU125	0	NA
OTU1263	0	NA
OTU129	0	NA
OTU1293	0	NA
OTU1294	0	NA
OTU1301	0	NA
OTU1302	0	NA
OTU1303	0	NA
OTU1309	0	NA
OTU1315	0	NA
OTU1366	0	NA
OTU1373	0	NA
OTU1374	0	NA
OTU1375	0	NA
OTU1383	0	NA
OTU1395	0	NA
OTU1405	0	NA
OTU1410	0	NA
OTU1426	0	NA
OTU1429	0	NA
OTU143	0	NA
OTU1435	0	NA
OTU1444	0	NA
OTU1468	0	NA
OTU1473	0	NA
OTU1529	0	NA
OTU1557	0	NA
OTU156	0	NA
OTU1562	0	NA
OTU1566	0	NA
OTU1574	0	NA
OTU1600	0	NA
OTU1629	0	NA
OTU1634	0	NA
OTU1644	0	NA
OTU1653	0	NA
OTU1666	0	NA
OTU1674	0	NA
OTU1680	0	NA
OTU1699	0	NA
OTU17	0	NA
OTU1701	0	NA
OTU1764	0	NA
OTU1768	0	NA
OTU1772	0	NA
OTU1778	0	NA
OTU1784	0	NA
OTU1785	0	NA
OTU1791	0	NA
OTU1796	0	NA
OTU1802	0	NA
OTU1803	0	NA
OTU1807	0	NA
OTU1823	0	NA
OTU1827	0	NA
OTU1848	0	NA
OTU1853	0	NA
OTU1859	0	NA
OTU1860	0	NA
OTU1861	0	NA
OTU1865	0	NA
OTU1866	0	NA
OTU1877	0	NA
OTU1887	0	NA
OTU1890	0	NA
OTU1892	0	NA
OTU1894	0	NA
OTU192	0	NA
OTU1930	0	NA
OTU1932	0	NA
OTU1941	0	NA
OTU1956	0	NA
OTU1959	0	NA
OTU1963	0	NA
OTU1987	0	NA
OTU199	0	NA
OTU1991	0	NA
OTU1998	0	NA
OTU2005	0	NA
OTU2038	0	NA
OTU2043	0	NA
OTU2057	0	NA
OTU2085	0	NA
OTU2093	0	NA
OTU210	0	NA
OTU2112	0	NA
OTU2114	0	NA
OTU2120	0	NA
OTU2131	0	NA
OTU2137	0	NA
OTU214	0	NA
OTU2144	0	NA
OTU2155	0	NA
OTU2171	0	NA
OTU2175	0	NA
OTU2201	0	NA
OTU2202	0	NA
OTU2216	0	NA
OTU2233	0	NA
OTU2236	0	NA
OTU2247	0	NA
OTU2248	0	NA
OTU2250	0	NA
OTU2265	0	NA
OTU2287	0	NA
OTU2291	0	NA
OTU2323	0	NA
OTU2325	0	NA
OTU2329	0	NA
OTU2375	0	NA
OTU2378	0	NA
OTU2379	0	NA
OTU2384	0	NA
OTU2390	0	NA
OTU2398	0	NA
OTU2403	0	NA
OTU2410	0	NA
OTU2415	0	NA
OTU2422	0	NA
OTU2445	0	NA
OTU245	0	NA
OTU246	0	NA
OTU2461	0	NA
OTU2484	0	NA
OTU2493	0	NA
OTU2507	0	NA
OTU2577	0	NA
OTU2586	0	NA
OTU2593	0	NA
OTU2597	0	NA
OTU26	0	NA
OTU2603	0	NA
OTU265	0	NA
OTU2652	0	NA
OTU2668	0	NA
OTU2674	0	NA
OTU2680	0	NA
OTU2683	0	NA
OTU2691	0	NA
OTU2695	0	NA
OTU2720	0	NA
OTU2724	0	NA
OTU2737	0	NA
OTU2739	0	NA
OTU2741	0	NA
OTU2747	0	NA
OTU2751	0	NA
OTU2753	0	NA
OTU276	0	NA
OTU2771	0	NA
OTU2772	0	NA
OTU2777	0	NA
OTU278	0	NA
OTU2783	0	NA
OTU2785	0	NA
OTU2844	0	NA
OTU2846	0	NA
OTU2848	0	NA
OTU2858	0	NA
OTU2879	0	NA
OTU288	0	NA
OTU2880	0	NA
OTU2896	0	NA
OTU2911	0	NA
OTU2915	0	NA
OTU2930	0	NA
OTU2940	0	NA
OTU295	0	NA
OTU2953	0	NA
OTU296	0	NA
OTU2966	0	NA
OTU2975	0	NA
OTU2986	0	NA
OTU300	0	NA
OTU3000	0	NA
OTU3017	0	NA
OTU3034	0	NA
OTU3047	0	NA
OTU3050	0	NA
OTU3063	0	NA
OTU3086	0	NA
OTU310	0	NA
OTU3102	0	NA
OTU320	0	NA
OTU333	0	NA
OTU338	0	NA
OTU344	0	NA
OTU346	0	NA
OTU347	0	NA
OTU361	0	NA
OTU362	0	NA
OTU364	0	NA
OTU366	0	NA
OTU37	0	NA
OTU373	0	NA
OTU374	0	NA
OTU391	0	NA
OTU393	0	NA
OTU449	0	NA
OTU464	0	NA
OTU473	0	NA
OTU483	0	NA
OTU496	0	NA
OTU507	0	NA
OTU509	0	NA
OTU51	0	NA
OTU518	0	NA
OTU538	0	NA
OTU563	0	NA
OTU570	0	NA
OTU573	0	NA
OTU576	0	NA
OTU585	0	NA
OTU586	0	NA
OTU605	0	NA
OTU611	0	NA
OTU624	0	NA
OTU629	0	NA
OTU645	0	NA
OTU655	0	NA
OTU658	0	NA
OTU666	0	NA
OTU677	0	NA
OTU684	0	NA
OTU690	0	NA
OTU705	0	NA
OTU71	0	NA
OTU714	0	NA
OTU727	0	NA
OTU757	0	NA
OTU762	0	NA
OTU774	0	NA
OTU775	0	NA
OTU795	0	NA
OTU799	0	NA
OTU802	0	NA
OTU803	0	NA
OTU805	0	NA
OTU83	0	NA
OTU830	0	NA
OTU85	0	NA
OTU851	0	NA
OTU857	0	NA
OTU869	0	NA
OTU871	0	NA
OTU898	0	NA
OTU913	0	NA
OTU918	0	NA
OTU923	0	NA
OTU924	0	NA
OTU965	0	NA
OTU967	0	NA
OTU99	0	NA
OTU1016	0	NA
OTU1058	0	NA
OTU1062	0	NA
OTU1063	0	NA
OTU1064	0	NA
OTU1067	0	NA
OTU1077	0	NA
OTU1086	0	NA
OTU1090	0	NA
OTU1096	0	NA
OTU1125	0	NA
OTU1160	0	NA
OTU1164	0	NA
OTU1180	0	NA
OTU1196	0	NA
OTU1210	0	NA
OTU1213	0	NA
OTU123	0	NA
OTU1252	0	NA
OTU1254	0	NA
OTU1256	0	NA
OTU1306	0	NA
OTU1376	0	NA
OTU1399	0	NA
OTU1407	0	NA
OTU1418	0	NA
OTU1423	0	NA
OTU1431	0	NA
OTU1450	0	NA
OTU1453	0	NA
OTU1454	0	NA
OTU1464	0	NA
OTU1491	0	NA
OTU1528	0	NA
OTU1540	0	NA
OTU1553	0	NA
OTU1563	0	NA
OTU1584	0	NA
OTU1587	0	NA
OTU1601	0	NA
OTU1611	0	NA
OTU1625	0	NA
OTU1626	0	NA
OTU1637	0	NA
OTU1638	0	NA
OTU1640	0	NA
OTU1652	0	NA
OTU1659	0	NA
OTU1662	0	NA
OTU1663	0	NA
OTU167	0	NA
OTU1673	0	NA
OTU1691	0	NA
OTU1703	0	NA
OTU1724	0	NA
OTU1786	0	NA
OTU1788	0	NA
OTU1818	0	NA
OTU1838	0	NA
OTU1849	0	NA
OTU1875	0	NA
OTU1893	0	NA
OTU1931	0	NA
OTU1936	0	NA
OTU1948	0	NA
OTU1949	0	NA
OTU197	0	NA
OTU20	0	NA
OTU2046	0	NA
OTU2086	0	NA
OTU211	0	NA
OTU2116	0	NA
OTU2134	0	NA
OTU2142	0	NA
OTU2154	0	NA
OTU2156	0	NA
OTU2157	0	NA
OTU2165	0	NA
OTU2168	0	NA
OTU2189	0	NA
OTU2208	0	NA
OTU2231	0	NA
OTU2272	0	NA
OTU2290	0	NA
OTU2324	0	NA
OTU2362	0	NA
OTU2373	0	NA
OTU238	0	NA
OTU2391	0	NA
OTU2396	0	NA
OTU2401	0	NA
OTU2407	0	NA
OTU2435	0	NA
OTU2475	0	NA
OTU2488	0	NA
OTU2498	0	NA
OTU2513	0	NA
OTU2515	0	NA
OTU2526	0	NA
OTU2537	0	NA
OTU2552	0	NA
OTU2657	0	NA
OTU2662	0	NA
OTU2688	0	NA
OTU2744	0	NA
OTU2748	0	NA
OTU2756	0	NA
OTU2765	0	NA
OTU2770	0	NA
OTU2776	0	NA
OTU2796	0	NA
OTU2804	0	NA
OTU2814	0	NA
OTU2817	0	NA
OTU2823	0	NA
OTU2839	0	NA
OTU2912	0	NA
OTU2926	0	NA
OTU2954	0	NA
OTU3012	0	NA
OTU3031	0	NA
OTU3035	0	NA
OTU305	0	NA
OTU3058	0	NA
OTU3071	0	NA
OTU3109	0	NA
OTU312	0	NA
OTU315	0	NA
OTU327	0	NA
OTU334	0	NA
OTU34	0	NA
OTU358	0	NA
OTU370	0	NA
OTU384	0	NA
OTU389	0	NA
OTU422	0	NA
OTU423	0	NA
OTU431	0	NA
OTU434	0	NA
OTU446	0	NA
OTU465	0	NA
OTU469	0	NA
OTU47	0	NA
OTU475	0	NA
OTU523	0	NA
OTU528	0	NA
OTU548	0	NA
OTU653	0	NA
OTU661	0	NA
OTU672	0	NA
OTU696	0	NA
OTU702	0	NA
OTU708	0	NA
OTU724	0	NA
OTU748	0	NA
OTU759	0	NA
OTU763	0	NA
OTU772	0	NA
OTU8	0	NA
OTU808	0	NA
OTU824	0	NA
OTU887	0	NA
OTU888	0	NA
OTU900	0	NA
OTU91	0	NA
OTU914	0	NA
OTU915	0	NA
OTU919	0	NA
OTU921	0	NA
OTU934	0	NA
OTU953	0	NA
OTU976	0	NA
OTU991	0	NA
OTU1006	0	NA
OTU1040	0	NA
OTU1068	0	NA
OTU108	0	NA
OTU1080	0	NA
OTU1116	0	NA
OTU1169	0	NA
OTU1171	0	NA
OTU1288	0	NA
OTU1313	0	NA
OTU1318	0	NA
OTU133	0	NA
OTU135	0	NA
OTU1421	0	NA
OTU1443	0	NA
OTU1446	0	NA
OTU1448	0	NA
OTU1459	0	NA
OTU150	0	NA
OTU1560	0	NA
OTU1581	0	NA
OTU1588	0	NA
OTU1598	0	NA
OTU1668	0	NA
OTU1677	0	NA
OTU1697	0	NA
OTU1726	0	NA
OTU174	0	NA
OTU1775	0	NA
OTU1783	0	NA
OTU182	0	NA
OTU1833	0	NA
OTU1918	0	NA
OTU1946	0	NA
OTU1958	0	NA
OTU1969	0	NA
OTU1975	0	NA
OTU1992	0	NA
OTU2010	0	NA
OTU2021	0	NA
OTU2022	0	NA
OTU203	0	NA
OTU2034	0	NA
OTU2063	0	NA
OTU2069	0	NA
OTU2072	0	NA
OTU2074	0	NA
OTU2077	0	NA
OTU2080	0	NA
OTU2087	0	NA
OTU221	0	NA
OTU2220	0	NA
OTU224	0	NA
OTU2244	0	NA
OTU2285	0	NA
OTU2313	0	NA
OTU234	0	NA
OTU2340	0	NA
OTU2349	0	NA
OTU2352	0	NA
OTU2458	0	NA
OTU2473	0	NA
OTU249	0	NA
OTU2518	0	NA
OTU2532	0	NA
OTU2536	0	NA
OTU2546	0	NA
OTU255	0	NA
OTU2565	0	NA
OTU261	0	NA
OTU2616	0	NA
OTU2718	0	NA
OTU2723	0	NA
OTU2757	0	NA
OTU2774	0	NA
OTU2825	0	NA
OTU2833	0	NA
OTU2841	0	NA
OTU2856	0	NA
OTU2874	0	NA
OTU2887	0	NA
OTU2893	0	NA
OTU290	0	NA
OTU2900	0	NA
OTU2918	0	NA
OTU2937	0	NA
OTU2958	0	NA
OTU2959	0	NA
OTU2960	0	NA
OTU3046	0	NA
OTU3076	0	NA
OTU3085	0	NA
OTU3116	0	NA
OTU328	0	NA
OTU381	0	NA
OTU405	0	NA
OTU438	0	NA
OTU504	0	NA
