ID	LipidIon	log_t.test_p.value_BHcorrect	logFC	VIP	VIP_num	Regulate
7.89_856.582678795181	PC(40:6)(rep)(rep)	1.65216119705352	0.386563873127255	VIP <1	0.784949922067607	Normal
7.89_860.61652003012	PC(42:7)(rep)	0.706653873238114	0.23147429148531	VIP <1	0.617655726120901	Normal
7.89_878.59319203012	PC(18:0/22:6)(rep)	0.316961199169699	0.0947230889658595	VIP <1	0.445902754215619	Normal
7.9_840.612447987952	PC(16:0e/22:4)	0.136116697869312	0.0510896235718548	VIP <1	0.401786083002013	Normal
7.9_904.607358114458	PC(20:1/22:6)	0.543379627488482	0.235790774512029	VIP <1	0.661738723698952	Normal
7.91_744.590275728916	PC(34:2e)	0.993528984901253	0.267722177816678	VIP <1	0.620684335782445	Normal
7.91_750.543288548193	PE(38:6e)	0.855777648484761	0.405107369453419	VIP >=1	1.03542657022463	Normal
7.91_752.523592006024	PE(17:0/20:4)	0.370415454870546	0.258408073066659	VIP <1	0.647523508423151	Normal
7.91_788.582102084337	PC(16:0e/18:2)	0.821653732087515	0.257718602899671	VIP <1	0.564408805627994	Normal
7.91_796.621509319277	PC(38:4e)	0.293129906902199	-0.0542214261286192	VIP <1	0.48476420478805	Normal
7.91_820.621879204819	PC(40:6e)	0.583258241175215	0.138915581693367	VIP <1	0.579611009742352	Normal
7.91_824.581106506024	PS(40:4e)	2.52938260914803	-0.434390745315226	VIP <1	0.967215299636875	Normal
7.91_882.606623801205	PI(36:1)	0.274787679630455	0.121560095685426	VIP <1	0.300716685157677	Normal
7.91_889.581219680723	PI(18:0/20:2)	0.012286514165551	0.0540076271665155	VIP <1	0.175649656289671	Normal
7.92_748.529238927711	PE(16:0e/22:6)	0.0431081990150189	0.0742090098330388	VIP <1	0.208643648714045	Normal
7.92_748.529501837349	PE(18:1p/20:4)	0.293216030324018	0.115154792567568	VIP <1	0.382566540120394	Normal
7.92_750.543523987952	PE(18:1p/20:4)(rep)	0.124639118925232	0.0720287297681221	VIP <1	0.329897284599195	Normal
7.92_864.612461216867	PC(20:1p/20:4)	0.459633143050733	0.121686828796464	VIP <1	0.549802198208064	Normal
7.93_770.605696945783	PC(36:2p)	2.23521201611184	0.448223729852656	VIP <1	0.8419671493948	Normal
7.94_734.569612042169	PC(32:0)(rep)	2.48743098915526	0.205735569657908	VIP <1	0.573813217532638	Normal
7.94_788.544718248485	PS(18:0/18:1)	0.703508310036454	-0.693398546433913	VIP <1	0.800822225997541	Normal
7.94_814.597503933735	PC(18:0p/18:2)	1.12736972183883	0.287783875759284	VIP <1	0.600646391861108	Normal
7.95_731.606506259036	SM(d36:1)(rep)(rep)	2.32960643619143	0.379161330102552	VIP <1	0.81309230120915	Normal
7.95_778.561032819277	PC(16:0/16:0)	2.69375436863703	0.192246005072084	VIP <1	0.523398560121726	Normal
7.95_798.600783289157	PC(37:3)	0.0515135476250893	-0.000551873683157184	VIP <1	0.136701799814415	Normal
7.96_842.591782090361	PC(17:0/20:3)	0.196123260130057	0.0894974384637083	VIP <1	0.190297833953719	Normal
7.97_700.527839030121	PE(16:0p/18:2)	0.359003770627375	0.213699092719399	VIP <1	0.525216308692871	Normal
7.98_698.513646524096	PE(34:2p)	0.133706269863732	0.104179530765286	VIP <1	0.29993746409486	Normal
7.98_760.585588433735	PC(34:1)(rep)(rep)	2.32767901622998	0.23401751661323	VIP <1	0.653251606346386	Normal
7.99_728.523609698795	PE(17:0/18:2)	0.205710303269222	0.148595879113342	VIP <1	0.752904708159981	Normal
7.99_744.554883578313	dMePE(16:0/18:1)	0.168285831761444	0.0967152846116336	VIP <1	0.291066867190967	Normal
7.99_750.544324891566	PE(18:0p/20:4)	0.0974164157988397	0.0573091836626088	VIP <1	0.386836546663954	Normal
7.99_750.54434710241	PE(16:0e/22:5)	0.182676702553557	-0.0456138411978446	VIP <1	0.161517713001229	Normal
7.99_804.577437042169	PC(16:0/18:1)	2.24349056508305	0.232738055904343	VIP <1	0.63974223808947	Normal
7.99_814.596809349398	PC(16:0e/20:3)	1.45509696129836	0.372388909806481	VIP <1	0.734698270210079	Normal
8_790.54049426506	PE(18:0/22:6)	0.0513141630771422	0.0691865711057678	VIP <1	0.483639739938074	Normal
8_792.553784674699	PE(38:3)	0.28366472334825	0.119444610708328	VIP <1	0.502805050664523	Normal
8_792.553865174699	PC(37:6)(rep)(rep)	0.375304222250771	0.153726468550084	VIP <1	0.570389446967086	Normal
8_792.553956728916	PE(18:0/22:6)(rep)	0.348146310423759	0.135473845565681	VIP <1	0.505955400159315	Normal
8.01_724.528767096386	PE(16:0e/20:4)	0.60519513921833	-0.157403454593248	VIP <1	0.401889297574066	Normal
8.01_724.529532078313	PE(18:1p/18:2)(rep)	0.525401591056058	-0.127266830671832	VIP <1	0.375439790023586	Normal
8.01_726.543478578313	PE(18:1p/18:2)	0.466826469299741	-0.165801184654524	VIP <1	0.453379560115144	Normal
8.02_757.622478439759	SM(d38:2)	0.837884102880253	0.220951812100429	VIP <1	0.71333864873084	Normal
8.02_783.637857463855	SM(d40:3)	1.30344553705812	0.482875772080758	VIP <1	0.911646376033248	Normal
8.02_810.601411710843	PC(38:4)(rep)(rep)(rep)(rep)	0.64746726334338	0.149003258478604	VIP <1	0.382380487564687	Normal
8.02_854.593550439759	PC(18:0/20:4)	0.230449603907996	0.0737277275592403	VIP <1	0.341480330758225	Normal
8.03_538.519371463855	Cer(d18:1/16:0)	1.7343936884167	0.317975711030979	VIP <1	0.694255885043164	Normal
8.04_658.540522445783	DG(18:2/20:4)	0.989750372525311	0.324112059695478	VIP <1	0.878459181018754	Normal
8.06_809.653865674699	SM(d42:4)	0.630351015690614	0.308919380602048	VIP <1	0.627773373822478	Normal
8.06_818.60574176506	PC(40:6p)(rep)(rep)(rep)	0.159661442920358	0.184882599028407	VIP <1	0.6657999254578	Normal
8.09_786.601087650602	PC(18:1/18:1)	4.17945696551568	0.214611742869733	VIP <1	0.678730027515259	Normal
8.09_830.59305060241	PC(18:1/18:1)(rep)	2.71640038739216	0.174535197671237	VIP <1	0.564130228700976	Normal
8.1_770.570904927711	dMePE(18:0/18:2)	1.20795150625511	0.148185389638824	VIP <1	0.439528221523659	Normal
8.1_830.591667036145	PS(39:1)	1.65392363558167	0.170089619387332	VIP <1	0.508677418465521	Normal
8.1_831.591298728916	PA(26:2/20:4)	1.26715768007633	0.152537678857853	VIP <1	0.482316927623162	Normal
8.11_808.582804590361	PC(36:2)(rep)(rep)	1.35706133529938	0.317503302704267	VIP <1	0.628937413870953	Normal
8.12_1261.81550901807	GM3(d42:2)	1.46061783193207	0.452443868903463	VIP <1	0.813190033564761	Normal
8.12_716.524368650602	PE(16:0/18:1)	0.140576328463675	0.16901336834125	VIP <1	0.717314044710185	Normal
8.12_718.538054168675	PE(34:1)	0.282619876866546	0.231780885178347	VIP <1	0.745126071873185	Normal
8.12_718.538148879518	PC(31:1)(rep)	0.306709084173266	0.239310856483089	VIP <1	0.747360630426118	Normal
8.13_1235.79980542169	GM3(d40:1)	0.806195956131287	-0.16303444867757	VIP <1	0.794405082900167	Normal
8.13_766.540154903615	PE(18:0/20:4)	0.201770994573057	0.122375389687187	VIP <1	0.543012087542551	Normal
8.13_768.554073162651	PE(18:0/20:4)(rep)	0.206700137921423	0.126136860065099	VIP <1	0.535702251662273	Normal
8.14_733.621967337349	SM(d36:0)	0.946949045595535	0.59443416772293	VIP <1	0.609191503444279	Normal
8.14_768.553788379518	PC(17:4/18:0)	0.152247730215195	0.116353511176883	VIP <1	0.480305877947361	Normal
8.14_808.582690771084	PC(38:5)(rep)(rep)(rep)	1.77191411665686	0.302826213231135	VIP <1	0.710724072548407	Normal
8.15_634.540618927711	DG(18:2/18:2)	0.102183045108682	0.111371635916382	VIP <1	0.497985980550071	Normal
8.15_792.555606704819	PE(18:0/22:5)	0.14847668865311	-0.234524356389895	VIP <1	0.703309458203176	Normal
8.15_794.569430771084	PE(40:5)	0.662972591437802	0.371605552587454	VIP <1	0.848967959252563	Normal
8.16_718.574738981928	PC(32:1e)(rep)	0.230140202373596	0.100938878809812	VIP <1	0.521352812788619	Normal
8.16_748.585087427711	PC(33:0)	0.0468188147741263	-0.0309217992549103	VIP <1	0.0745965832449796	Normal
8.16_820.621365716867	PC(40:6e)(rep)	0.00609576078598054	0.084370077130919	VIP <1	0.657846424330671	Normal
8.17_762.566175536145	PC(16:0p/16:0)	0.209687581984589	0.0928816485248892	VIP <1	0.486503418916797	Normal
8.17_794.569568421687	PC(37:5)(rep)(rep)	0.177072664001696	-0.390274811445582	VIP <1	0.666152800488566	Normal
8.17_862.6320722	PC(42:6)	0.566431188824651	-0.201479095806107	VIP <1	0.4329788286399	Normal
8.17_864.612828319277	PC(18:0e/22:6)	0.0786397421442128	0.0928039608125996	VIP <1	0.639594875844476	Normal
8.18_836.616342283133	PC(40:5)	3.97344755072812	-0.516918478875469	VIP >=1	1.38031709648928	Down
8.18_880.608767150602	PC(18:0/22:5)	4.20382608031273	-0.598579940843021	VIP >=1	1.48473836509214	Down
8.19_812.616937843374	PC(38:3)	0.00061820396432711	0.0199586275184368	VIP <1	0.466878749608353	Normal
8.2_744.554243626506	PC(33:2)(rep)(rep)	0.118373714877627	-0.0712406583499043	VIP <1	0.692679510180911	Normal
8.2_744.590293481928	PC(34:2e)(rep)	0.233106353068354	0.114359448111774	VIP <1	0.566008251681964	Normal
8.2_774.545436337349	PE(18:0p/22:6)	0.074507463390605	0.0689986013039592	VIP <1	0.300766639425573	Normal
8.2_776.558883144578	PE(18:0p/22:6)(rep)	0.201217023393766	0.121190206086215	VIP <1	0.512720232615673	Normal
8.2_788.582160018072	PC(16:0p/18:1)	0.138369894622205	0.0794917084603365	VIP <1	0.526433391104431	Normal
8.2_789.612736391566	SM(d37:1)	0.294617373509958	0.156022915324247	VIP <1	0.591209383477463	Normal
8.2_794.605935572289	PC(38:4p)(rep)	0.0508150839075481	0.0200517237434817	VIP <1	0.539018922844753	Normal
8.2_838.598012650602	PC(18:0p/20:4)(rep)	0.323579559468882	-0.0597488796163434	VIP <1	0.495930844340629	Normal
8.2_856.608637608434	PC(18:0/20:3)	0.138373782199668	-0.0210401803780322	VIP <1	0.523845226980265	Normal
8.21_742.540393728916	PE(18:0/18:2)	0.197808170158791	-0.125097524503296	VIP <1	0.703379283277369	Normal
8.21_744.55382976506	PE(36:2)	0.116324516823962	-0.0705532546608748	VIP <1	0.691660793331716	Normal
8.21_774.600968674699	PC(35:1)	2.2103665067166	0.335817232694674	VIP <1	0.760239496799479	Normal
8.21_818.593018704819	PC(17:0/18:1)	1.69317682835699	0.314755326173053	VIP <1	0.712355308480608	Normal
8.21_834.600530304878	PC(40:6)(rep)(rep)(rep)(rep)	0.505637863166031	0.139408684242354	VIP <1	0.484035224879508	Normal
8.21_846.637141174699	PC(42:7e)	0.486188878488173	0.230602517774466	VIP <1	0.554405020392077	Normal
8.22_810.528279475904	PS(38:4)	0.138369894622205	0.103429372264561	VIP <1	0.690653249142631	Normal
8.23_720.590441487952	PC(32:0e)	1.67944193521585	0.306685231524973	VIP <1	0.702121647546347	Normal
8.23_797.653121933735	SM(d41:3)	1.21137788554402	0.456739097394726	VIP <1	0.794279728716441	Normal
8.23_824.616315301205	PC(39:4)	1.16856413097408	-0.152979706378666	VIP <1	0.563441957411936	Normal
8.23_841.64414996988	SM(d41:3)(rep)	1.16856413097408	0.397266889485522	VIP <1	0.734138986510664	Normal
8.24_684.556154042169	DG(18:1/22:6)	0.0294228008181229	-0.0306924428371514	VIP <1	0.458936706270196	Normal
8.24_764.582086379518	PC(16:0e/16:0)	1.20180706205024	0.255534117570293	VIP <1	0.62711600677467	Normal
8.25_771.637573283132	SM(d39:2)	0.0279576215473056	0.0915642498813693	VIP <1	0.689158911278836	Normal
8.25_815.62859623494	SM(d39:2)(rep)	0.00155924412342569	0.101389321552187	VIP <1	0.661277668675883	Normal
8.26_746.605833337349	PC(34:1e)	1.00880220049321	0.238955064325143	VIP <1	0.633116935866942	Normal
8.26_790.597087204819	PC(16:0e/18:1)	0.704677250385419	0.18753661162291	VIP <1	0.551656344091122	Normal
8.26_790.597880536145	PC(18:0p/16:0)	0.696081609084061	0.189343762641334	VIP <1	0.55784381037089	Normal
8.28_770.606073156627	PC(36:2p)(rep)	0.387103200184112	0.148981029978212	VIP <1	0.513557446819298	Normal
8.29_814.598020066265	PC(18:0p/18:2)(rep)	0.35053009920609	0.165343030036223	VIP <1	0.490424609319294	Normal
8.29_816.612419289157	PC(18:0p/18:1)	1.00382995215602	0.354268387516121	VIP <1	0.613184070569094	Normal
8.29_840.612412801205	PC(18:0p/20:3)(rep)	0.387103200184112	-0.0527505816963654	VIP <1	0.481191510404734	Normal
8.29_888.6476835	PC(44:7)	4.49946021407726	-0.451284901971296	VIP >=1	2.06117959390942	Down
8.3_800.616576927711	PC(37:2)	0.177072664001696	-0.0389357936349036	VIP <1	0.249936014226297	Normal
8.3_844.608267722892	PC(19:0/18:2)	0.201217023393766	-0.0841978707122359	VIP <1	0.286432153760769	Normal
8.31_768.555594716868	PE(18:0/20:3)	0.039048946490832	0.0586088876677637	VIP <1	0.755954518866413	Normal
8.31_770.569476704819	PC(35:3)(rep)(rep)(rep)	0.039048946490832	0.0412995621732766	VIP <1	0.7487017686902	Normal
8.31_838.632211457831	PC(40:4)	1.24107995354891	-0.313901646840485	VIP <1	0.704539115773106	Normal
8.32_772.621695379518	PC(36:2e)	0.157728692372741	0.378456557589536	VIP <1	0.316793801174766	Normal
8.32_848.652904819277	PC(42:6e)	0.182118924184413	0.0627997303249426	VIP <1	0.568107729879904	Normal
8.32_882.623482957831	PC(20:0/20:4)	1.52036532231216	-0.380770122970887	VIP <1	0.817970948742765	Normal
8.33_700.529334391566	PE(16:0p/18:1)(rep)	0.301679914481158	-0.104531175386192	VIP <1	0.305179482609173	Normal
8.33_702.543447198795	PE(16:0p/18:1)	0.195063550012455	-0.0742430177048057	VIP <1	0.331227514712475	Normal
8.33_750.545423777108	PE(18:0p/20:4)(rep)	0.136525303724826	-0.0513333318420767	VIP <1	0.291590660686863	Normal
8.33_752.55920986747	PE(18:0p/20:4)(rep)(rep)	0.113184882507346	-0.032634573493984	VIP <1	0.298708179475883	Normal
8.33_776.559982584337	PE(18:0e/22:6)	0.346112812973783	-0.066387931726092	VIP <1	0.337502882185835	Normal
8.33_778.57505423494	PE(18:0p/22:5)(rep)	0.266039263240394	-0.0598964827453881	VIP <1	0.32490027339559	Normal
8.33_798.637256686747	PC(38:3e)	0.361659254455607	0.208187830492277	VIP <1	0.627465856095496	Normal
8.33_892.64370826506	PC(20:0p/22:5)	0.149916278913213	0.0459681971078859	VIP <1	0.59248460835245	Normal
8.34_776.56085560241	PE(18:0p/22:5)	0.412238774482014	-0.0807630432534966	VIP <1	0.358781827490538	Normal
8.36_864.647837903614	PC(42:5)	4.40686731617901	-0.503037351109946	VIP >=1	1.27266449378163	Down
8.37_908.638619813253	PC(22:1/20:4)	3.6582562144875	-0.574476776913428	VIP >=1	1.2717858847179	Down
8.38_584.524855379518	DG(16:0/16:1)	0.883527314496691	-0.217811409804632	VIP >=1	1.08002419586184	Normal
8.38_660.556257006024	DG(20:3/18:2)	0.0251948691021104	0.0460932631051649	VIP <1	0.740861532851904	Normal
8.38_762.600617168675	PC(34:0)	1.81907251017021	0.170155209360763	VIP <1	0.527943221462786	Normal
8.39_686.571802391566	DG(22:4/18:2)	0.197808170158791	0.152126016389854	VIP <1	0.767486886376515	Normal
8.39_806.592167843374	PC(18:0/16:0)	1.52813684703685	0.142878835766646	VIP <1	0.466349526725268	Normal
8.4_752.560068680723	PE(18:0e/20:4)	0.486488057457262	-0.239859274781073	VIP <1	0.532351990537095	Normal
8.4_754.5745575	PE(18:0p/20:3)	0.392577694737513	-0.174877902272719	VIP <1	0.522135207475024	Normal
8.41_759.637532656626	SM(d38:1)	0.00155924412342569	0.0187197661018185	VIP <1	0.499102694861177	Normal
8.41_788.61651273494	PC(36:1)	1.00630349719988	0.164564851534456	VIP <1	0.597001894415391	Normal
8.41_796.585079446541	PC(37:4)(rep)(rep)(rep)	0.371083058636841	-0.136869879356804	VIP <1	0.731746779779258	Normal
8.42_726.544870554217	PE(18:1p/18:1)(rep)	0.342592635202071	0.143477468405375	VIP <1	0.386538996845837	Normal
8.42_728.558974590361	PE(18:1p/18:1)	0.688317473473792	0.204454835866171	VIP <1	0.5580078963634	Normal
8.42_794.570804475904	PE(18:0/22:4)	0.431583881893283	-0.105224197418866	VIP <1	0.747736725979117	Normal
8.42_832.608533783133	PC(18:0/18:1)	0.621140500013347	0.146119867302324	VIP <1	0.57777699713366	Normal
8.44_811.669280204819	SM(d42:3)	2.69375436863703	0.3918136666161	VIP <1	0.884557486809923	Normal
8.47_610.540670222892	DG(16:0/18:2)	0.0633227212556945	0.104139941930704	VIP <1	0.856323813936613	Normal
8.47_785.653676313253	SM(d40:2)	0.589866462656464	-0.107887582056058	VIP <1	0.588253846615686	Normal
8.47_813.684380840491	SM(d42:2)	1.52280027810426	0.322025586800909	VIP <1	0.652694107357982	Normal
8.47_872.652771329268	PC(44:7p)	0.566213460281046	0.213530243180108	VIP <1	0.812580183315557	Normal
8.5_636.556472680723	DG(18:1/18:2)	0.00155924412342569	0.0449863216460823	VIP <1	0.691072113225968	Normal
8.5_814.632003951807	PC(38:2)	0.00682782430719508	0.0118214480707798	VIP <1	0.236519642233871	Normal
8.5_833.652715927711	SM(d44:6)	4.0820713110949	0.590483712455236	VIP >=1	1.11049548161922	Up
8.5_837.684407524096	SM(d44:4)	0.159661442920358	-0.0397016739308493	VIP <1	0.666410134447317	Normal
8.5_858.623070403615	PC(20:0/18:2)	0.130773730486672	-0.0145967781526277	VIP <1	0.342220371988273	Normal
8.51_1263.83110674096	GM3(d42:1)(rep)	1.0144416371491	-0.186612117096271	VIP <1	0.709578023693578	Normal
8.51_566.550671174699	Cer(d18:1/18:0)	2.03016736287601	0.520395789971378	VIP >=1	1.01255925383466	Up
8.51_807.636995795181	SM(d18:2/24:3)	0.136116697869312	0.0621686918338595	VIP <1	0.41672474736652	Normal
8.53_1337.86677780723	CerG3GNAc1(d42:2)	1.23800773376965	0.373009218678688	VIP <1	0.778757205162183	Normal
8.53_744.556011018072	PE(18:0/18:1)	0.619167648616911	-0.27141188831714	VIP <1	0.968604765016992	Normal
8.53_746.569578427711	PE(36:1)	0.484329630070201	-0.218468527916717	VIP <1	0.964591269074177	Normal
8.53_746.56964813253	PC(33:1)(rep)	0.496501931605731	-0.226217933683053	VIP <1	0.972478767431883	Normal
8.54_812.544003620482	PS(38:3)	0.431583881893283	-0.216127773562622	VIP <1	0.958787784255653	Normal
8.55_884.638698036145	PC(22:1/18:2)	2.09837411391777	-0.284111491575274	VIP <1	0.777950716164374	Normal
8.56_840.647873945783	PC(40:3)	5.76753967955848	-0.660312887545553	VIP >=1	1.61618912699465	Down
8.56_874.668780150602	PC(44:7e)	0.108027951750932	0.252115368206009	VIP <1	0.664567442993819	Normal
8.57_1265.84567068675	GM3(d42:1)	0.726403680224552	-0.155853743121439	VIP <1	0.574918945039697	Normal
8.58_746.6058449	PC(34:1e)(rep)	0.795478804349204	0.285765673135454	VIP <1	0.702779652795269	Normal
8.58_761.653124174699	SM(d38:0)	0.71204950222127	-0.135312386845026	VIP <1	0.508392736701864	Normal
8.58_770.570556084337	PE(20:1/18:1)	1.62684834944465	-0.570267645504475	VIP >=1	1.09220072959331	Down
8.58_822.637464573171	PC(40:5e)(rep)	0.481391208948092	-0.196956553684676	VIP <1	0.727001885377515	Normal
8.59_662.571905475904	DG(20:2/18:2)	0.0250252231002111	0.135756540605798	VIP <1	0.755601702008921	Normal
8.59_830.605824849398	PC(41:7p)	3.63096543006696	0.870377325207888	VIP >=1	1.01794524137458	Up
8.59_848.653003126506	PC(42:6e)(rep)	1.90852885834362	0.422232286120356	VIP <1	0.733032378118756	Normal
8.59_892.644022210843	PC(20:0e/22:6)	1.48341622630045	0.390634125157128	VIP <1	0.680828563743791	Normal
8.61_802.576025469879	PE(20:0p/22:6)	0.13542700573109	0.0546428216232465	VIP <1	0.534930065809722	Normal
8.61_804.590171433735	PE(20:0p/22:6)(rep)	0.200640579814826	0.126773893200009	VIP <1	0.454283124915679	Normal
8.62_772.622154048193	PC(36:2e)(rep)	0.450989179199702	0.13321584002026	VIP <1	0.438276956193014	Normal
8.62_778.57564003012	dMePE(38:4p)	0.989750372525311	-0.371151715718342	VIP <1	0.741144158453286	Normal
8.63_773.653177271084	SM(d39:1)	2.96639732341857	-0.236212342610587	VIP <1	0.763104706615182	Normal
8.63_816.612794957831	PC(18:0p/18:1)(rep)	0.172725812592183	0.0704154789074941	VIP <1	0.428160674921229	Normal
8.64_817.645344927711	SM(d39:1)(rep)	3.33046416727144	-0.269409553117395	VIP <1	0.842980622070391	Normal
8.64_825.68454796988	SM(d43:3)	0.679593566595489	0.283543534071002	VIP <1	0.65117869139298	Normal
8.64_869.675490331325	SM(d43:3)(rep)	0.388618586394577	0.207797215193277	VIP <1	0.548020086871921	Normal
8.66_1134.78743545783	CerG3(d18:1/24:1)	1.00630349719988	0.354470024304196	VIP <1	0.774185309725243	Normal
8.66_748.621796584337	PC(34:0e)	0.0294228008181229	0.0397266457434897	VIP <1	0.402961061445492	Normal
8.66_792.612484174699	PC(18:0e/16:0)	0.0336175318242835	0.0463775795942554	VIP <1	0.412146438801999	Normal
8.66_850.668552198795	PC(42:4p)	1.87180919071572	0.451776418666857	VIP <1	0.726394780128209	Normal
8.66_894.659756819277	PC(20:0e/22:5)	2.50705606879878	0.552264179720583	VIP <1	0.870034516521168	Normal
8.67_799.669212614458	SM(d41:2)	0.126638784586965	0.0738395093932908	VIP <1	0.467821520609781	Normal
8.67_843.661103915663	SM(d41:2)(rep)	0.100990472104603	0.018403348295851	VIP <1	0.513816370900573	Normal
8.68_774.63715360241	PC(36:1e)	1.12736972183883	0.261263159742857	VIP <1	0.53339036280702	Normal
8.68_821.652179584337	SM(d43:5)	2.24965786465429	0.234237970868158	VIP <1	0.593959680018245	Normal
8.7_688.587462584337	DG(18:1/22:4)	0.138373782199668	0.243983130868988	VIP <1	0.885439490366538	Normal
8.7_876.684242740964	PC(44:6e)	0.0364413150360304	0.000323895220525706	VIP <1	0.500594533181713	Normal
8.72_780.590697487952	PE(20:0p/20:4)(rep)	0.71204950222127	-0.207608437802024	VIP <1	0.530576904043841	Normal
8.72_804.591404825301	dMePE(20:1p/20:4)	0.988788456684086	0.468100283108362	VIP <1	0.67287852328614	Normal
8.72_806.605830150602	PE(42:6e)	1.89118079154692	0.432063323833856	VIP <1	0.740877090737553	Normal
8.72_806.60583489759	PE(20:0p/22:5)	1.85674198675239	0.42468569179135	VIP <1	0.723623256402582	Normal
8.73_778.576696903614	PE(20:0p/20:4)	1.21744781743671	-0.189893303195548	VIP <1	0.615734155281436	Normal
8.74_826.668382259036	PC(40:2p)	1.82256275351624	0.424220317026879	VIP <1	0.702953637262701	Normal
8.75_728.559980379518	dMePE(34:1p)	0.0771938432656252	-0.0254672039291368	VIP <1	0.250615072695787	Normal
8.75_728.56093863253	PE(18:0p/18:1)(rep)	0.0633227212556945	-0.0214638902304605	VIP <1	0.235698705879785	Normal
8.75_730.574797578313	PE(18:0p/18:1)	0.0364413150360304	0.00015478292103878	VIP <1	0.327579836766439	Normal
8.76_972.735162668675	CerG2(d18:1/24:1)	1.1404061335334	0.29088250829808	VIP <1	0.658433374994066	Normal
8.77_775.668748680723	SM(d39:0)	0.0686131650087525	0.143517679787371	VIP <1	0.321946420473784	Normal
8.78_852.68416339759	PC(42:3p)	1.7343936884167	0.425906494412263	VIP <1	0.880151836738384	Normal
8.78_892.678982162651	PC(44:5)	0.0380052985615964	0.0870096744773815	VIP <1	0.507695999995089	Normal
8.79_586.540508945783	DG(16:0/16:0)	0.361659254455607	-0.0995088477971169	VIP >=1	1.13149141641321	Normal
8.79_782.605824849398	PE(40:3p)	0.0756963085659833	0.0624209422089574	VIP <1	0.400171996183641	Normal
8.79_790.632047981928	PC(36:0)	0.118373714877627	-0.0110757222471236	VIP <1	0.340858411176623	Normal
8.79_816.647662879518	PC(38:1)	2.45358945569179	-0.213650494386868	VIP <1	0.578984290298225	Normal
8.79_834.622966753012	PC(18:0/18:0)	0.197808170158791	-0.0411476808346961	VIP <1	0.298108726493309	Normal
8.8_780.591291415663	dMePE(38:3p)	0.249960380480396	0.313191505926087	VIP <1	0.736604097832738	Normal
8.8_813.685310487952	SM(d18:1/24:1)	2.35645453899442	0.273092159467409	VIP <1	0.72486353161824	Normal
8.8_857.677258987952	SM(d42:2)(rep)	2.24965786465429	0.313804370658065	VIP <1	0.766968544944627	Normal
8.81_612.556320301205	DG(16:0/18:1)	0.226898619652478	-0.00610474981308799	VIP <1	0.952288927046875	Normal
8.82_866.663363423313	PC(42:4)	3.23112190341459	-0.511743374596861	VIP <1	0.956529747044649	Normal
8.83_754.575642921687	dMePE(36:2p)	0.704505498184657	0.234021480697802	VIP <1	0.569386669282007	Normal
8.83_754.576180566265	PE(20:0p/18:2)(rep)	0.560315157010373	0.210155963618528	VIP <1	0.509107497266307	Normal
8.83_756.590192698795	PE(20:0p/18:2)	0.868257538345738	0.211718450298922	VIP <1	0.587155923340666	Normal
8.84_638.571977259036	DG(18:1/18:1)	0.226898619652478	-0.0220954299045192	VIP <1	0.859563005279054	Normal
8.84_787.669156090361	SM(d40:1)	1.1668753633516	-0.107162701964999	VIP <1	0.493204354522869	Normal
8.85_809.651518518072	SM(d18:1/24:3)	0.0652606830956128	0.0440044105037113	VIP <1	0.203705210170702	Normal
8.85_839.699985819277	SM(d44:3)	1.67944193521585	0.311602883116212	VIP <1	0.76078390622558	Normal
8.85_883.691579753012	SM(d44:3)(rep)	1.10217064729712	0.310898000571579	VIP <1	0.771075735237759	Normal
8.88_868.679023722892	PC(42:3)	1.59237340514062	-0.177014142228928	VIP <1	0.61850748195397	Normal
8.89_664.587482421687	DG(20:1/18:2)	2.11906366206983	-0.597484213527124	VIP >=1	1.21867798391769	Down
8.89_842.663361024096	PC(40:2)	0.143729353375659	0.0460063105718602	VIP <1	0.346685172747889	Normal
8.89_886.654342493976	PC(22:0/18:2)	1.40099217682694	-0.16560632901182	VIP <1	0.502179437689424	Normal
8.9_771.637495487952	SM(d18:1/21:1)	0.613608899970621	0.220594882235739	VIP <1	0.603352664704225	Normal
8.91_786.60168825	PC(36:2)(rep)(rep)(rep)	1.46927233573738	-0.141950768296729	VIP <1	0.444322530215222	Normal
8.93_810.682930843373	CerG1(d18:1/24:1)	0.586671889828462	0.234268715643615	VIP <1	0.683265224846172	Normal
8.94_594.582167295181	Cer(d18:1/20:0)	0.278509883259192	0.101941550291242	VIP <1	0.402244215561991	Normal
8.95_646.613481891566	Cer(d18:2/24:1)	0.365165656044433	0.118219585566708	VIP <1	0.532124730562947	Normal
8.96_784.666946379518	CerG1(d18:1/22:0)	3.14685229784892	-0.39375993756935	VIP >=1	1.07170651742293	Down
8.96_844.643709791411	PC(16:0p/22:1)	0.392577694737513	0.221350199052085	VIP <1	0.71272560253515	Normal
8.97_827.700055355422	SM(d43:2)	0.197808170158791	0.123253296001379	VIP <1	0.507645166139335	Normal
8.97_834.60067	PC(20:2/20:4)	10.5131264315924	-1.62938508117264	VIP >=1	2.90989417355618	Down
8.97_871.692189168675	SM(d43:2)(rep)	0.18247712982123	0.128839304169394	VIP <1	0.55805593713595	Normal
8.97_876.684455789157	PC(44:6e)(rep)	1.89023008793195	0.386740809939039	VIP <1	0.762738480267963	Normal
8.98_620.597923072289	Cer(d18:2/22:0)	0.614250502233762	-0.21596098366326	VIP <1	0.627918611996283	Normal
